abv,beer_name,brew_factory_name,id,style
650,sweet_biscuit_amber_ale,prohibition_brewing_company,1348,american_amber_red_ale
440,christmas_ale,electric_nurse_brewtrade_sweden_ab,1349,american_amber_red_ale
440,north_coast_amber,thirsty_pagan_brewing,1350,american_amber_red_ale
nan,el_toro_peach_flavored_ale,el_toro_brewing_co,1351,american_amber_red_ale
400,ready_to_fly,shades_of_pale_brewing_company,1352,american_amber_red_ale
510,alpha_w_chamomile,mill_house_brewing_company,1353,american_amber_red_ale
650,mongrel,seventh_son_brewing_co,1354,american_amber_red_ale
630,lamp_lighter_amber,barley_mow_brewing_company,1355,american_amber_red_ale
575,flagstaff_agassiz_amber,flagstaff_brewing_company,1356,american_amber_red_ale
890,imperial_glacial_amber,north_country_brewing,1357,american_amber_red_ale
550,501_red_ale,sweet_mullets_brewing_co,1358,american_amber_red_ale
520,mellow_mike,fiddlehead_brewing_company,1359,american_amber_red_ale
800,krugher_brent_red_beer,krugher_brent,1360,american_amber_red_ale
580,scarlet_night,demented_brewing_company,1361,american_amber_red_ale
650,atlantic_antic_amber,sixpoint_brewery,1362,american_amber_red_ale
550,amber_reign,maui_brewing_co,1363,american_amber_red_ale
nan,nakeds_red,naked_brewing_company,1364,american_amber_red_ale
700,der_drachenorden_l_ordre_du_dragon,kruhnen,1365,american_amber_red_ale
nan,wild_rice_amber,northbound_brewpub,1366,american_amber_red_ale
600,oakey_lafarge,green_man_brewery,1367,american_amber_red_ale
590,bottlenectar,two_brothers_brewing_company,1368,american_amber_red_ale
800,kettleface,columbia_kettle_works,1369,american_amber_red_ale
610,smugglers_cove_agave_amber,thorn_street_brewery,1370,american_amber_red_ale
720,the_reckoner,ethereal_brewing,1371,american_amber_red_ale
630,bald_guy,columbia_kettle_works,1372,american_amber_red_ale
500,drummond_gluten_free,something_brewing,1373,american_amber_red_ale
nan,pub_ale,dostal_alley_brewpub,1374,american_amber_red_ale
680,clifford_the_big_red_ale,books_brews,1375,american_amber_red_ale
nan,esser_s_anniversary_ale,cross_plains_beer_company,1376,american_amber_red_ale
450,wild_range_amber_ale,world_brews,1377,american_amber_red_ale
950,westfield_river_big_red_barn,westfield_river_brewing_company,1378,american_amber_red_ale
600,ginger_slap,palmetto_brewing_company,1379,american_amber_red_ale
430,american_rye,buxton_brewery,1380,american_amber_red_ale
610,dumb_luck_amber,lazy_boy_brewing,1381,american_amber_red_ale
780,artigianale_italian_red_ale,amarcord_birra_artigianale_italiana,1382,american_amber_red_ale
700,nestor_grade,castle_danger_brewery,1383,american_amber_red_ale
525,redoubt_red,nw_peaks_brewery,1384,american_amber_red_ale
560,barrio_red_cat_amber,barrio_brewing_company,1385,american_amber_red_ale
720,cold_brew_red_ale,cigar_city_brewing,1386,american_amber_red_ale
550,revolution_harbor_amber_ale,custom_tap_brews,1387,american_amber_red_ale
1100,barrel_aged_odin_s_beard,imperial_oak_brewing,1388,american_amber_red_ale
500,naparbier_amber_ale,naparbier_sdad_coop,1389,american_amber_red_ale
500,scandal_ale,pacific_western_brewing_company,1390,american_amber_red_ale
690,dragoon,new_english_brewing_co,1391,american_amber_red_ale
nan,mr_toad_s_wild_red_ale,old_market_pub_and_brewery,1392,american_amber_red_ale
780,hop_test_1_ginger_red_ale,al_s_of_hampden_pizza_boy_brewing,1393,american_amber_red_ale
600,hooligan_amber_ale,bentley_brewing_company_dark_horse_tavern,1394,american_amber_red_ale
nan,revolution_red,martha_s_exchange,1395,american_amber_red_ale
400,masswhole_hop_session,wormtown_brewery,1396,american_amber_red_ale
nan,chunky_gal,tipping_point_brewery_tavern,1397,american_amber_red_ale
610,red_emma_amber_ale,captured_by_porches_brewing_company,1398,american_amber_red_ale
570,willimantic_fire_engine_red,willimantic_brewing_co,1399,american_amber_red_ale
480,st_peter_s_amarillo_ale,st_peter_s_brewery_co_ltd,1400,american_amber_red_ale
550,lunch_pail_ale,breaker_brewing_company,1401,american_amber_red_ale
nan,amber_evl_ale,ellicottville_brewing_co,1402,american_amber_red_ale
nan,reindeer_ale,triple_rock_brewery_alehouse,1403,american_amber_red_ale
nan,archbishop_amber,st_francis_brewery_restaurant,1404,american_amber_red_ale
nan,roosevelt_imperial_red,turner_alley_brewing,1405,american_amber_red_ale
nan,victory_amber,oaken_barrel_brewing_company,1406,american_amber_red_ale
nan,burnt_sugar_ale,river_horse_brewing_co,1407,american_amber_red_ale
660,scratch_beer_199_2015_amber_ale,tr_egs_brewing_company,1408,american_amber_red_ale
650,trouble_ahead_red,golden_road_brewing,1409,american_amber_red_ale
500,trois_de_pique,linox,1410,american_amber_red_ale
nan,winter_amber_ale,hops_grillhouse_brewery,1411,american_amber_red_ale
480,sportsman_s_ale,uncle_buck_s_brewery_steakhouse,1412,american_amber_red_ale
500,original_joe_s_red_ale,big_rock_brewery,1413,american_amber_red_ale
470,pamlico_amber,fordham_brewing_company,1414,american_amber_red_ale
570,hop_on,old_market_pub_and_brewery,1415,american_amber_red_ale
860,imperial_redioactive,bottle_logic_brewing,1416,american_amber_red_ale
450,ranga_premium_red_ale,ranga_brewing_co,1417,american_amber_red_ale
490,kilt_lifter,appalachian_mountain_brewery,1418,american_amber_red_ale
560,false_prophet,monkish_brewing_co,1419,american_amber_red_ale
680,red_ipa,dust_bowl_brewing_company,1420,american_amber_red_ale
470,red_electric_ira,sasquatch_brewing_company,1421,american_amber_red_ale
650,salty_coconut_red_ale,sycamore_brewing,1422,american_amber_red_ale
nan,red_truck_ale,big_ridge_brewing_co,1423,american_amber_red_ale
500,oatmeal_amber,john_harvard_s_brewery_ale_house,1424,american_amber_red_ale
nan,autumn_amber_ale,boylan_bridge_brewpub,1425,american_amber_red_ale
960,jones,pinglehead_brewing_co_brewer_s_pizza,1426,american_amber_red_ale
500,afterglow_aphrodisiac_ale,picaroons_brewing_co,1427,american_amber_red_ale
500,dora_drawdy_drool,mount_dora_brewing,1428,american_amber_red_ale
710,angry_troll_amber,broken_goblet_brewing_company,1429,american_amber_red_ale
500,big_life_amber,sleeman_breweries_ltd,1430,american_amber_red_ale
440,easter_ale,electric_nurse_brewtrade_sweden_ab,1431,american_amber_red_ale
nan,antler_ale,okanagan_spring_brewery,1432,american_amber_red_ale
500,molly_american_red_ale,new_helvetia_brewing_company,1433,american_amber_red_ale
nan,route_34_red_ale,rogue_s_harbor_brewing,1434,american_amber_red_ale
750,alley_way_amber,growlers,1435,american_amber_red_ale
660,mountian_goat_rare_breed_india_red_ale,mountain_goat_beer_pty_ltd,1436,american_amber_red_ale
680,double_red,ice_harbor_brewing_company,1437,american_amber_red_ale
870,kim_jong_ale,free_will_brewing_co,1438,american_amber_red_ale
460,arvada_red,arvada_beer_company,1439,american_amber_red_ale
450,first_flight_amber_ale,flyers_restaurant_and_brewery,1440,american_amber_red_ale
600,arctic_amber,rivertowne_pourhouse,1441,american_amber_red_ale
430,river_rat_red,riverport_brewing_company,1442,american_amber_red_ale
520,derby_gurl,device_brewing_co,1443,american_amber_red_ale
560,nunu_bru,barrier_brewing_company,1444,american_amber_red_ale
900,richter_s_revenge,fegley_s_bethlehem_brew_works,1445,american_amber_red_ale
530,ripton_red,the_bobcat_caf_brewery,1446,american_amber_red_ale
700,bring_the_hops,sun_king_brewing_company,1447,american_amber_red_ale
680,defenders_of_freedom_choice_ale,erie_brewing_co,1448,american_amber_red_ale
780,rubidus_red_ale,uncommon_brewers,1449,american_amber_red_ale
500,white_oak_sunspear_with_coffee,cigar_city_brewing,1450,american_amber_red_ale
520,lake_tahoe_crystal_bay_red_ale,mammoth_brewing_company,1451,american_amber_red_ale
800,johnny_octane,panhead_custom_ales,1452,american_amber_red_ale
560,ten_penny_nail,pecan_street_brewing,1453,american_amber_red_ale
500,st_douard,frampton_brasse,1454,american_amber_red_ale
nan,bagdad_ale,mcmenamins,1455,american_amber_red_ale
650,barbarian_red_ale,cervecera_barbarian,1456,american_amber_red_ale
550,rockingham_ale,rockingham_brewing_company,1457,american_amber_red_ale
860,deranger_imperial_red_ale,laurelwood_public_house_brewery,1458,american_amber_red_ale
500,330_amber_ale,diamondback_beer,1459,american_amber_red_ale
500,eldred_rock_amber,haines_brewing_company,1460,american_amber_red_ale
702,twisted_red,eight_bridges_brewing_co,1461,american_amber_red_ale
nan,aframe_amber,house_of_brews,1462,american_amber_red_ale
674,curiosity,rockaway_brewing_company,1463,american_amber_red_ale
490,smoked_red,coast_brewing_company,1464,american_amber_red_ale
530,genesee_brew_house_american_red,genesee_brew_house,1465,american_amber_red_ale
450,texas_red_amber_ale,big_texan_brewery,1466,american_amber_red_ale
690,yakima_scarlet,liberty_brewing,1467,american_amber_red_ale
nan,beantown_ale,boston_beer_company_samuel_adams,1468,american_amber_red_ale
690,gem_city_ruby,toxic_brewing_co,1469,american_amber_red_ale
nan,big_10_red,great_dane_pub_brewing_company_downtown,1470,american_amber_red_ale
nan,mount_washington_organic_amber_ale,peak_organic_brewing_company,1471,american_amber_red_ale
540,cj_s_richhagg_red_ale,cj_s_brewing_company,1472,american_amber_red_ale
500,lambree,lord_nelson_pub_brasserie_du_molard,1473,american_amber_red_ale
520,revenuers_red_ale,catawba_brewing_co,1474,american_amber_red_ale
nan,rocky_mountain_redhead,rocky_mountain_brewing,1475,american_amber_red_ale
510,common_ale,7th_settlement_brewery,1476,american_amber_red_ale
500,l_onore_de_grandmaison,microbrasserie_de_lile_dorl_ans,1477,american_amber_red_ale
510,crimson_cascade,bicycle_craft_brewery,1478,american_amber_red_ale
nan,twisted_stick_amber_ale,portneuf_valley_brewing,1479,american_amber_red_ale
500,jazzfest_sugarcane_and_pecan_ale,three_notch_d_brewing_company,1480,american_amber_red_ale
430,valley_girl,cambridge_brewing_company,1481,american_amber_red_ale
450,american_style_red_ale,heist_brewery,1482,american_amber_red_ale
nan,sherry_barrel_aged_gknight,oskar_blues_grill_brew,1483,american_amber_red_ale
710,amber_management,broken_goblet_brewing_company,1484,american_amber_red_ale
480,buck_it,black_donkey_brewing_ltd,1485,american_amber_red_ale
570,scorned_hooker,calfkiller_brewing_company,1486,american_amber_red_ale
520,ipswich_red_ale,ipswich_ale_brewery,1487,american_amber_red_ale
470,kellys_amber_ale,kelly_s_brewpub,1488,american_amber_red_ale
640,autohelm,rising_tide_brewing_company,1489,american_amber_red_ale
500,seabright_amber,seabright_brewery,1490,american_amber_red_ale
nan,fresh_hopped_harvest_ale,big_al_brewing,1491,american_amber_red_ale
590,hop_crop_red_ale,bagby_beer_company,1492,american_amber_red_ale
630,truckee_river_organic_red,great_basin_brewing_co,1493,american_amber_red_ale
660,demon_days,triple_crossing_brewing,1494,american_amber_red_ale
500,easy_amber,perth_brewing_co,1495,american_amber_red_ale
590,keystone_v9,coors_brewing_company,1496,american_amber_red_ale
570,charlotte,red_brick_station,1497,american_amber_red_ale
930,head_east,pinglehead_brewing_co_brewer_s_pizza,1498,american_amber_red_ale
530,moon_dog_amber,woodland_empire_ale_craft,1499,american_amber_red_ale
nan,450_amber,first_magnitude_brewing_company,1500,american_amber_red_ale
560,big_bear_amber_ale,stewart_s_brewing_co,1501,american_amber_red_ale
420,revisionist_red_ale,marston_s_plc,1502,american_amber_red_ale
490,state_budget_red_ale,the_run_of_the_mill_public_house_brewery,1503,american_amber_red_ale
550,ole_prospector,bns_brewing_distilling_co,1504,american_amber_red_ale
520,a_precarious_proposal,timeless_pints_brewing_company,1505,american_amber_red_ale
400,augustus_amber_ale,desert_edge_brewery,1506,american_amber_red_ale
520,3_cordilleras_mulata,3_cordilleras,1507,american_amber_red_ale
nan,mt_abram_ale,gritty_mcduff_s_brewing_company,1508,american_amber_red_ale
nan,callahan_red,callahan_s_pub_brewery,1509,american_amber_red_ale
590,mile_high_mountain_ale,vancouver_island_brewery,1510,american_amber_red_ale
580,hollow_tree,big_rock_urban_brewery_and_eatery,1511,american_amber_red_ale
650,addlepated_ale,titletown_brewing_company,1512,american_amber_red_ale
560,willimantic_ambeerlicious_american_ale,willimantic_brewing_co,1513,american_amber_red_ale
600,szot_amber_ale,szot_microcervecera,1514,american_amber_red_ale
600,frog_island_amber_ale,frog_island_brewing_company,1515,american_amber_red_ale
550,mashcraft_red,mashcraft_brewing,1516,american_amber_red_ale
750,you_only_live_once,yukon_brewing_company,1517,american_amber_red_ale
500,wrangler_red_ale,freedom_s_edge_brewing_co,1518,american_amber_red_ale
680,pride_red,northbound_brewpub,1519,american_amber_red_ale
460,that_amber,that_brewery,1520,american_amber_red_ale
550,pale_ale_rousse,microbrasserie_lalchimiste,1521,american_amber_red_ale
550,radeau_red_ale,cooper_s_cave_ale_company,1522,american_amber_red_ale
700,blood_shot_red,the_beer_company,1523,american_amber_red_ale
670,barrel_aged_red_ale,bearwaters_brewing_co,1524,american_amber_red_ale
850,velour_imperial_brett_red,bluejacket_arsenal_restaurant,1525,american_amber_red_ale
500,unobtanium_intrepid_amber_ale,boxing_rock_brewing_co,1526,american_amber_red_ale
620,big_ass_red,the_lab_brewing_co,1527,american_amber_red_ale
550,louis_xvii,brasseurs_du_petitsault,1528,american_amber_red_ale
900,king_caspian,block_15_brewery_restaurant,1529,american_amber_red_ale
700,fryingpan,puyallup_river_brewing,1530,american_amber_red_ale
530,duluth_red_ale,fitger_s_brewhouse,1531,american_amber_red_ale
610,red_tide_amber,astoria_brewing_company_wet_dog_cafe,1532,american_amber_red_ale
600,cerveza_jerome_andean_red_ale,cerveza_jerome,1533,american_amber_red_ale
nan,northampton_clifford,northampton_brewery,1534,american_amber_red_ale
500,mummer_s_brew,quidi_vidi_brewing_company,1535,american_amber_red_ale
nan,crimson_pride,palouse_falls_brewing_company,1536,american_amber_red_ale
1000,odin_s_beard,imperial_oak_brewing,1537,american_amber_red_ale
690,communion_red,congregation_ale_house,1538,american_amber_red_ale
500,alta_lake_ale,brewhouse_at_whistler_high_mountain_brewing_company,1539,american_amber_red_ale
450,almanor_amber_ale,lassen_ale_works,1540,american_amber_red_ale
660,island_hopper_red,maui_brewing_co,1541,american_amber_red_ale
490,diamond_geezer,by_the_horns,1542,american_amber_red_ale
525,tiber_river_red,bare_bones_grill_brewery,1543,american_amber_red_ale
740,nepenthe_ales_new_hampshire_harvest,candia_road_brewing_company,1544,american_amber_red_ale
500,beazle_brew,nail_brewing_australia_pty_ltd,1545,american_amber_red_ale
750,nugget_nectar_wcolumbus,tr_egs_brewing_company,1546,american_amber_red_ale
900,oatis_redding_imperial_red,tow_yard_brewing,1547,american_amber_red_ale
500,vieux_montr_al_rousse,brasserie_bvm_inc,1548,american_amber_red_ale
900,imperial_amber_ale,beerbliotek,1549,american_amber_red_ale
720,red_mangrove,point_ybel_brewing_company,1550,american_amber_red_ale
620,little_red_ryeding_hood,wolf_creek_brewing,1551,american_amber_red_ale
nan,scalehouse_red_ale,the_scalehouse_brewpub,1552,american_amber_red_ale
460,rapscallion_acton_ale,rapscallion,1553,american_amber_red_ale
nan,old_mission_amber_ale,central_coast_brewing,1554,american_amber_red_ale
500,amber_dog,pub_dog_brewing,1555,american_amber_red_ale
580,tabano_red,horsefly_brewery,1556,american_amber_red_ale
770,nw_imperial_red,black_raven_brewing_co,1557,american_amber_red_ale
550,city_amber,town_in_city_brewing_co,1558,american_amber_red_ale
620,south_swell,green_room_brewing,1559,american_amber_red_ale
570,west_end_red,allentown_brew_works,1560,american_amber_red_ale
nan,neck_red_ale,quigley_s_pint_plate,1561,american_amber_red_ale
525,obrycki_s_amber_ale,heavy_seas_beer,1562,american_amber_red_ale
nan,grendel_s_ale,boston_beer_company_samuel_adams,1563,american_amber_red_ale
500,no_45_red_rider,gella_s_diner_lb_brewing_co,1564,american_amber_red_ale
650,safety_round_2,left_hand_brewing_company,1565,american_amber_red_ale
600,strawberry_swing,bissell_brothers_brewing_co,1566,american_amber_red_ale
550,gold_crest_amber_ale,storz_trophy_room_grill_brewery,1567,american_amber_red_ale
nan,atomic_amber,atomic_ale_brewpub_and_eatery,1568,american_amber_red_ale
600,ramble_tamble_red_ale,elevation_66_brewing,1569,american_amber_red_ale
nan,winterfest,stewart_s_brewing_co,1570,american_amber_red_ale
510,king_street_amber,king_street_brewing_company,1571,american_amber_red_ale
900,premium_amber_ale,amarcord_birra_artigianale_italiana,1572,american_amber_red_ale
480,rooftop_red,border_brewing_company,1573,american_amber_red_ale
nan,wab_blonde,woodward_avenue_brewers,1574,american_amber_red_ale
600,amber_skyline,urban_growler,1575,american_amber_red_ale
550,coffee_hour,fountain_square_brewing_co,1576,american_amber_red_ale
570,rift_red_rye,minneapolis_town_hall_brewery,1577,american_amber_red_ale
650,wild_rice,argus_brewery,1578,american_amber_red_ale
nan,uptown_amber,the_phoenix_ale_brewery,1579,american_amber_red_ale
500,big_island_ginger_beer,kona_brewing_co,1580,american_amber_red_ale
500,game_day_red_ale,alpha_brewing_company,1581,american_amber_red_ale
530,amperage_amber,powerhouse_restaurant_and_brewery,1582,american_amber_red_ale
500,twosixteen_red_ale,loowit_brewing_company,1583,american_amber_red_ale
450,rojo_especial,naples_beach_brewery,1584,american_amber_red_ale
520,hollenbeck_amber_ale,ohana_brewing_company,1585,american_amber_red_ale
550,holla_ray,green_room_brewing,1586,american_amber_red_ale
690,arthur_s_imperial_red_ale,otto_s_pub_and_brewery,1587,american_amber_red_ale
510,wildflower_honey_ale,flying_goose_brew_pub_grille,1588,american_amber_red_ale
nan,ambre,les_brasseurs,1589,american_amber_red_ale
600,semper_fi,firehouse_brewing_co,1590,american_amber_red_ale
600,angry_adam,spiteful_brewing,1591,american_amber_red_ale
540,btr,geaux_brewing,1592,american_amber_red_ale
800,big_top,magic_rock_brewing,1593,american_amber_red_ale
660,hale_fire,conshohocken_brewing_company,1594,american_amber_red_ale
750,college_chronic,bs_brewing,1595,american_amber_red_ale
450,little_red_riding_ale,wolf_s_ridge_brewing,1596,american_amber_red_ale
580,premium_session_bold_ale,vindication_brewing_co,1597,american_amber_red_ale
nan,city_brew,thomas_creek_brewery,1598,american_amber_red_ale
500,sea_spray_amber_ale,bowen_island_brewing_co_ltd,1599,american_amber_red_ale
800,libertadora,anner_bier,1600,american_amber_red_ale
560,reset,birrificio_rurale,1601,american_amber_red_ale
nan,riverside_red,old_mill_brewery_grill,1602,american_amber_red_ale
500,swan_lake_amber_ale,hyouko_yashiki_no_mori_brewery,1603,american_amber_red_ale
450,morrisons_american_red_ale,titanic_brewery,1604,american_amber_red_ale
480,brue_scarlet,br_14_eprint_brewing_company,1605,american_amber_red_ale
490,mackinaw_red_amber_ale,mccall_brewing_company,1606,american_amber_red_ale
540,rock_bottom_raptor_red,rock_bottom_restaurant_brewery,1607,american_amber_red_ale
860,grange_s_red_card,la_cumbre_brewing_co,1608,american_amber_red_ale
550,cerveza_queretaro,cervecera_regional,1609,american_amber_red_ale
nan,amberdextrous,john_harvard_s_brewery_ale_house,1610,american_amber_red_ale
630,a10_hop_hog,copperpoint_brewing_company,1611,american_amber_red_ale
640,255_amber,waconia_brewing_company,1612,american_amber_red_ale
610,hoppy_red_ale,north_river_hops_and_brewing,1613,american_amber_red_ale
500,pine_creek_river_valley_red_ale,big_rock_brewery,1614,american_amber_red_ale
550,point_blank_red,barley_brown_s_brewpub,1615,american_amber_red_ale
650,ambr_e_de_bourgogne,brasserie_larch,1616,american_amber_red_ale
570,amber_scrambler,captain_lawrence_brewing_co,1617,american_amber_red_ale
nan,grateful_red,folklore_brewing_meadery,1618,american_amber_red_ale
700,red_devil_red,pecan_street_brewing,1619,american_amber_red_ale
750,red_hops_double_red_ale,beer_here,1620,american_amber_red_ale
640,red_rocket_amber_ale,third_base_sports_bar_brewery,1621,american_amber_red_ale
700,ashevillehiwire_happy_new_beer,asheville_brewing_company,1622,american_amber_red_ale
620,red_mountain_ale,desert_eagle_brewing_company,1623,american_amber_red_ale
900,chingadera_ira,boneyard_beer_company,1624,american_amber_red_ale
480,smiggy_amber_ale,jack_cody_s,1625,american_amber_red_ale
600,red_hot_mama,piece_brewery_pizzeria,1626,american_amber_red_ale
550,fresh_pepper_red_ale,hideout_brewing_company,1627,american_amber_red_ale
600,whoopskibier,lake_effect_brewing_co,1628,american_amber_red_ale
700,fluffy_fuzz_buzz,smog_city_brewing,1629,american_amber_red_ale
900,diablo_red_ale,reaver_beach_brewing_company,1630,american_amber_red_ale
680,dead_red,southern_pines_brewing_company,1631,american_amber_red_ale
600,ridge_trail,wolf_s_ridge_brewing,1632,american_amber_red_ale
640,the_amber_rose,covered_bridge_brewing,1633,american_amber_red_ale
470,brewer_s_special_american_red_ale,saimaan_juomatehdas,1634,american_amber_red_ale
540,rag_top_red_ale,rock_bottom_restaurant_brewery,1635,american_amber_red_ale
520,new_zealand_red_ale,kilannan_brewing_co,1636,american_amber_red_ale
nan,lakemaid_frosty_winter_lager,lakemaid_beer,1637,american_amber_red_ale
550,hornstull_honey_amber,pang_pang_brewery,1638,american_amber_red_ale
nan,big_dance_imperial_amber,big_time_brewery_alehouse,1639,american_amber_red_ale
580,fog_bank_fall_ale,diamond_knot_brewery,1640,american_amber_red_ale
nan,maltster,people_s_brewing_company,1641,american_amber_red_ale
400,anniversary_amber_ale,desert_edge_brewery,1642,american_amber_red_ale
580,nostra_domus,domus,1643,american_amber_red_ale
620,longleaf_amber,intuition_ale_works,1644,american_amber_red_ale
500,olde_horny_brew,cb_craft_brewers,1645,american_amber_red_ale
nan,hop_owl,right_brain_brewery,1646,american_amber_red_ale
400,wasatch_50th_park_city_golden_anniversary_ale,utah_brewers_cooperative,1647,american_amber_red_ale
650,rip_saw_red,pints_brewing_co,1648,american_amber_red_ale
700,bourbon_barrel_aged_panama_red_ale,flossmoor_station_restaurant_brewery,1649,american_amber_red_ale
600,scratch_beer_190_2015_amber_ale,tr_egs_brewing_company,1650,american_amber_red_ale
500,ambree,le_cheval_blanc,1651,american_amber_red_ale
940,jaapie,kaapse_brouwers,1652,american_amber_red_ale
490,rockers_red_glare,rj_rockers_brewing_company,1653,american_amber_red_ale
550,amberica,intracoastal_brewing_company,1654,american_amber_red_ale
520,wolfie_smith,by_the_horns,1655,american_amber_red_ale
520,old_dunstable_amber,martha_s_exchange,1656,american_amber_red_ale
500,incognito,jack_pine_brewery,1657,american_amber_red_ale
500,mr_personality,brassneck_brewery,1658,american_amber_red_ale
nan,mo_kel_ko_red_ale,lodi_beer_company,1659,american_amber_red_ale
280,midgee,hopdog_beerworks,1660,american_amber_red_ale
900,barrel_aged_imperial_red,hale_s_ales_brewery_pub,1661,american_amber_red_ale
nan,southport_big_head_red,sbc_restaurant_brewery_milford,1662,american_amber_red_ale
860,timbrrr,widmer_brothers_brewing_company,1663,american_amber_red_ale
450,red_emperor_amber_ale,fish_rock_brewery,1664,american_amber_red_ale
500,red_falcon_premium_ale,wellington_county_brewery,1665,american_amber_red_ale
560,river_city_red,river_city_brewing_company,1666,american_amber_red_ale
770,rotation_red_ale,rat_hole_brewpub,1667,american_amber_red_ale
525,rooster_red,becker_brewing_company,1668,american_amber_red_ale
nan,stonewood_ale,minhas_craft_brewery,1669,american_amber_red_ale
850,jupiter_s_moons,logboat_brewing_co,1670,american_amber_red_ale
500,honey_biscuit,j_wells_brewery,1671,american_amber_red_ale
510,river_otter_ale,union_station_brewery,1672,american_amber_red_ale
490,red_nutz,roc_brewing_company,1673,american_amber_red_ale
520,rebellion_red_ale,klamath_basin_brewing_co_the_creamery_brew_pub_and_grill,1674,american_amber_red_ale
680,ambr_e_du_cap,brasserie_des_alberes,1675,american_amber_red_ale
nan,copper_hog_red,flyers_restaurant_and_brewery,1676,american_amber_red_ale
570,glorioski_amber_ale,discretion_brewing,1677,american_amber_red_ale
540,campfire_red_ale,wild_woods_brewery,1678,american_amber_red_ale
510,howler_red_ale,seminar_brewing,1679,american_amber_red_ale
500,class_v_amber,rock_bottom_restaurant_brewery,1680,american_amber_red_ale
nan,fandom_of_the_hopera,three_notch_d_brewing_company,1681,american_amber_red_ale
nan,ales_for_als,wormtown_brewery,1682,american_amber_red_ale
600,chieftan_amber,northwest_brewing_company,1683,american_amber_red_ale
800,no_front_porches,public_craft_brewing_company,1684,american_amber_red_ale
593,mccarthy_ale,horse_thief_hollow,1685,american_amber_red_ale
nan,red_altar,zion_canyon_brewing_company,1686,american_amber_red_ale
560,gangster,andersonville_brewing,1687,american_amber_red_ale
610,spruce_springsteen,founders_brewing_company,1688,american_amber_red_ale
520,alpenglow_amber,broken_tooth_brewing,1689,american_amber_red_ale
nan,suzi_s_red_belly_ale,bugnutty_brewing_company,1690,american_amber_red_ale
1100,velvet_racer,great_flood_brewing_company,1691,american_amber_red_ale
480,bewildered,bonfire_brewing_co,1692,american_amber_red_ale
650,candid_kaiser_project_self_esteem,paradox_beer_company,1693,american_amber_red_ale
950,venator,mike_hess_brewing_miramar,1694,american_amber_red_ale
450,out_of_china,pivovarna_pelicon,1695,american_amber_red_ale
770,proserpine,garrison_city_beerworks,1696,american_amber_red_ale
725,hoppy_ending,newport_beach_brewing_company,1697,american_amber_red_ale
650,12_daze_caramel_spiced_amber,santan_brewing_co,1698,american_amber_red_ale
550,drink_well_red_ale,red_horn_coffee_house_brewing_co,1699,american_amber_red_ale
nan,550_red_ale,ouray_brewery,1700,american_amber_red_ale
600,dirty_amber_ale,dirty_bucket_brewing_co,1701,american_amber_red_ale
nan,southport_fairfield_red,sbc_restaurant_brewery_southport,1702,american_amber_red_ale
870,dry_hopped_gknight,oskar_blues_grill_brew,1703,american_amber_red_ale
500,penn_harvest_ale,vault_brewing_company,1704,american_amber_red_ale
nan,saranac_season_s_best_amber_beer,matt_brewing_company_saranac_brewery,1705,american_amber_red_ale
680,red_headed_hop_child,thorn_street_brewery,1706,american_amber_red_ale
nan,high_stick,american_brewing_company,1707,american_amber_red_ale
600,pelforth_ambr_e,brasserie_heineken,1708,american_amber_red_ale
560,scratch_beer_171_2015_amber_ale,tr_egs_brewing_company,1709,american_amber_red_ale
500,suginoya_amber_ale,suginoya_brewery_hamachi_shuzo_kk,1710,american_amber_red_ale
650,oak_creek_king_crimson,oak_creek_brewery_and_grill,1711,american_amber_red_ale
560,mohawk_red_easter,ab_mohawk_brewing_company,1712,american_amber_red_ale
570,rabbit_punch_irish_red_ale,ram_restaurant_brewery,1713,american_amber_red_ale
550,la_petrognola_ambrata_al_farro,la_petrognola,1714,american_amber_red_ale
nan,royal_gorge_route_rogue,san_luis_valley_brewing_company,1715,american_amber_red_ale
nan,unfiltered_ale,switchback_brewing_company,1716,american_amber_red_ale
500,indian_head_red,martha_s_exchange,1717,american_amber_red_ale
450,team_cretins,pizza_port_solana_beach,1718,american_amber_red_ale
620,northwest_red_ale,aslan_brewing_company,1719,american_amber_red_ale
950,nanoanano_round_2,the_beer_d_brewing_co,1720,american_amber_red_ale
600,modernist_stockholm_syndrome,modernist_brewery,1721,american_amber_red_ale
nan,amber_s_folly,blue_heron_brewing_company,1722,american_amber_red_ale
570,manitou_island_hopper,brewery_terra_firma,1723,american_amber_red_ale
860,hyperion_imperial_red,cellar_brewing_company,1724,american_amber_red_ale
400,big_v_amber_ale,freewheel_brewing_company,1725,american_amber_red_ale
530,hometown_helles,the_fort_collins_brewery,1726,american_amber_red_ale
580,iron_butt_red_ale,slanted_rock_brewing_company,1727,american_amber_red_ale
750,turncoat_amber_ale,reaver_beach_brewing_company,1728,american_amber_red_ale
500,cherry_wood_red,broken_bow_brewery,1729,american_amber_red_ale
nan,garnet_ale,conquest_brewing_company,1730,american_amber_red_ale
550,wild_amber,wild_craft_brewery,1731,american_amber_red_ale
500,horizon_amber,freedom_s_edge_brewing_co,1732,american_amber_red_ale
520,iron_horse_red,prairie_fire_brewing_co,1733,american_amber_red_ale
450,atlantic_amber_ale,donegal_brewing_co,1734,american_amber_red_ale
550,walker_brown_amber_ale,world_brews,1735,american_amber_red_ale
